,grad_0,grad_1,ma_grad_score
45,-0.010872408538084,-0.0016221036695959,0.0
46,-0.012202506420854,-0.0026381372354155,0.0
47,-0.0147414785993054,-0.0029793587831071,0.0
48,-0.0134752277622195,-0.0025693834501917,0.0
49,-0.0111460731782309,-0.0036465181757359,0.0
50,-0.012151595470304,-0.0046752515572853,0.0
51,-0.0110251520950671,-0.0043645967746357,0.0
52,-0.0088102551564194,-0.0043162159209549,0.0
53,-0.0100577555197616,-0.0041990831224322,0.0
54,-0.0100513909098918,-0.0039902804772664,0.0
55,-0.0085874798376992,-0.0034249813309063,0.0
56,-0.0026355908000041,-0.0027552731713495,0.0
57,0.0022727229321703,-0.0032034436565859,0.5
58,0.0024191434908968,-0.0033765996088984,0.5
59,0.0013814627376482,-0.003870600522416,0.5
60,-0.0013496318954997,-0.0049298849711629,0.0
61,-0.0028202071429361,-0.0057803486802816,0.0
62,0.0005474928692442,-0.0057930800237499,0.5
63,0.0003310422517853,-0.0050826642675372,0.5
64,-0.0085047341807299,-0.0064143637578259,0.0
65,-0.0180560597999049,-0.0096987884199191,0.0
66,-0.0216812492952871,-0.0115597444321684,0.0
67,-0.021058064681204,-0.0114579185543098,0.0
68,-0.0197924953991652,-0.0104752694749267,0.0
69,-0.0206955815135276,-0.0110098777961938,0.0
70,-0.018844805339291,-0.0109462347480258,0.0
71,-0.0150914272737715,-0.0099737425080762,0.0
72,-0.016153941927878,-0.0105236394184517,0.0
73,-0.0156767754692448,-0.0105389141122471,0.0
74,-0.0143151654686298,-0.0107553042956485,0.0
75,-0.0150977898931511,-0.011307724315743,0.0
76,-0.0143597062537678,-0.0110276978103135,0.0
77,-0.0125652423868173,-0.0114884663794811,0.0
78,-0.0121261399366907,-0.0114630098621746,0.0
79,-0.0092303398426209,-0.0098617246192525,0.0
80,0.0136088574297052,0.0084232612530362,1.0
81,0.0146333108327977,0.0077460071134168,1.0
82,-0.0072826125064081,0.002508268924066,0.5
83,-0.0095994985489523,0.0027578196026863,0.5
84,-0.010923323197029,0.0016322895194149,0.5
85,-0.0106496552782373,0.0001655211370924,0.5
86,-0.0095740395322661,0.0001069521207617,0.5
87,-0.0093830959364894,-1.0185916360657692e-05,0.0
88,-0.00655058626322,0.000361599991809,0.5
89,-0.0051628731648741,0.0002953915531837,0.5
90,-0.0048254854576344,0.0013903753722184,0.5
91,-0.0011777452352773,0.0041736194326928,0.5
92,-0.0022345262245111,0.0050597474099601,0.5
93,-0.0022154278646465,0.0059025693853384,0.5
94,0.0002355493050363,0.0057625247916406,1.0
95,0.0006939152770615,0.00292843029782,1.0
96,0.0016042784304275,0.0010669737394406,1.0
97,0.0016679399871325,-0.0010822525704631,0.5
98,0.0017188692085571,-0.0018360063332355,0.5
99,0.0053665775583778,-0.0011993902320821,0.5
100,0.0078936806164903,-0.0005500393464544,0.5
101,0.0072189587871407,-0.0008530699843808,0.5
102,0.0050737521578214,-0.0015609885534738,0.5
103,0.0043098500154316,-0.0017596125698607,0.5
104,0.0069834387807634,-0.00107715962693,0.5
105,0.0074672074641888,-2.2918311799807825e-05,0.5
106,0.0042843863847151,-0.0003590535135635,0.5
107,0.0018652905952595,-0.0003106704242432,0.5
108,-0.0010058584033381,-0.0001247774738027,0.0
109,0.0008976332841811,0.0002953915531892,1.0
110,-0.0001846197287979,0.0002291831081395,0.5
111,-0.0032530987219209,0.0001247774737913,0.5
112,-0.0004201689887561,0.0013063419393656,0.5
113,0.0083647024156824,0.003840043893996,1.0
114,0.0064360066253633,0.0039800949600601,1.0
115,0.0069643424793691,0.0044282557157372,1.0
116,0.0044880950396548,0.0050037283697305,1.0
117,0.0032276345907527,0.0053602118124836,1.0
118,0.0051565073853205,0.0065569517862818,1.0
119,0.0018398260200209,0.0063023298547016,1.0
120,0.0008530699843942,0.0059280319777603,1.0
121,0.0022154278646378,0.0070203582610983,1.0
122,0.0021644988855431,0.007076373934108,1.0
123,0.0030366532834339,0.0060247896552819,1.0
124,0.0048254854576266,0.005237989285244,1.0
125,0.0071744010977042,0.0044919145682896,1.0
126,0.0085047341806989,0.0047389100541759,1.0
127,0.0063978133197265,0.0043085768342063,1.0
128,0.0029857248411107,0.0029946373212887,1.0
129,0.0003883380129727,0.0027730981889161,1.0
130,-0.0012796040192357,0.003269650401581,0.5
131,-0.0028584035694715,0.002930976722976,0.5
132,-0.0032849288712091,0.0020448156767838,0.5
133,-0.0011331819980237,0.0027450874450768,0.5
134,0.0002228169112372,0.003402063678028,1.0
135,0.0003819718175864,0.0038935179820043,1.0
136,0.0005793238329409,0.0030888548964903,1.0
137,0.0013114348760111,0.00272726242073,1.0
138,0.0023873129558928,0.0046243246923955,1.0
139,0.0043671431339594,0.0061291857844885,1.0
140,0.0039979196138266,0.0058949306039115,1.0
141,0.0050100941736743,0.0049451629266481,1.0
142,0.0042016294906785,0.0046039539298264,1.0
143,0.0083647024156986,0.0055868316960592,1.0
144,0.0161030450278065,0.0066969929596393,1.0
145,0.0419687325447324,0.0168155825964725,1.0
146,0.0364765405136366,0.0145327776802398,1.0
147,0.0339759337974964,0.0140950046803313,1.0
148,0.0354929294480022,0.0157289465361963,1.0
149,0.0352327198910283,0.0164236920343659,1.0
150,0.0330426933025461,0.0157187668323993,1.0
151,0.0327760268754297,0.0152810320316716,1.0
152,0.0322934584261116,0.0167392412696116,1.0
153,0.0320267598906757,0.0176553047839751,1.0
154,0.032769677534099,0.0169479064158512,1.0
155,0.0337918365742404,0.0177341846653518,1.0
156,0.0364765405136384,0.0188638871854509,1.0
157,0.035803896022645,0.0190318059658752,1.0
158,0.0312329480374095,0.0183295828015615,1.0
159,0.020784613719677,0.0185662065456791,1.0
160,0.0099877447008988,0.0183652039057424,1.0
161,0.0093385421866178,0.0177672631633372,1.0
162,0.0063850822075904,0.0171896480646235,1.0
163,0.0007321124154886,0.0156067895609809,1.0
164,-0.0022790890485329,0.0153726521531444,0.5
165,-0.0015469830019248,0.0160419684759924,0.5
166,0.0027056177425648,0.016125948658344,1.0
167,0.0072253241655822,0.0189300373227747,1.0
168,0.002501902824915,0.0171082198490599,1.0
169,0.0003756056221116,0.0173626811514327,1.0
170,7.639437230849271e-05,0.0178206974572653,1.0
171,0.0012223084609751,0.0182023636366597,1.0
172,0.0022026956224929,0.0168410295980472,1.0
173,0.0038324047341208,0.0153930120937643,1.0
174,0.0031958044122766,0.0150519789663708,1.0
175,0.0016870384477078,0.0147134823176132,1.0
176,0.0032149025212998,0.0157314914608879,1.0
177,0.0024509740138067,0.0146193125893762,1.0
178,-0.0019353181462049,0.0119110391374262,0.5
179,-0.0065760483475823,0.0068064792444086,0.5
180,-0.0069579770427981,0.001991340153305,0.5
181,-0.0058440053512278,0.0014795016874044,0.5
182,-0.0086765902206569,-0.0005755041174569,0.0
183,-0.00792550669178,-0.0019709685178804,0.0
184,-0.008288321110892,-0.002630497928957,0.0
185,-0.0139142921469647,-0.0038094872479195,0.0
186,-0.0208354889011319,-0.0032034436565815,0.0
187,-0.0192836791625122,-0.00238349329089,0.0
188,-0.0120115895567362,-0.0019047606751041,0.0
189,-0.0097968048809929,-0.0006595378482204,0.0
190,-0.0092748938139076,0.0008861741507676,0.5
191,-0.0094976622987606,0.0012859701910864,0.5
192,-0.008835715056485,0.0003819718175891,0.5
193,-0.00685612986913,-0.0001680676160029,0.0
194,-0.0059140275542706,-0.0004303549005666,0.0
195,-0.0059331244939669,-0.0011866578813463,0.0
196,-0.0067097239434529,-0.0015558956258199,0.0
197,-0.0072444202922408,-0.0026126728776028,0.0
198,-0.0072953432328153,-0.0035090126484748,0.0
199,-0.006862495327821,-0.0042551031924619,0.0
200,-0.0056084750949127,-0.0042474640958733,0.0
201,-0.0048636804320076,-0.0042016294906968,0.0
202,-0.0012668716746933,-0.0036363325926315,0.0
203,0.0016934046005457,-0.0015864531887628,0.5
204,0.0032721968134602,-0.0004099830767217,0.5
205,0.0065314896861886,-0.0005780505944502,0.5
206,0.007791836911231,-0.0011688325887159,0.5
207,0.0086256700432295,-0.000679909658388,0.5
208,0.0084792739206093,-0.0005958759329057,0.5
209,0.006843398947639,-0.002151766636406,0.5
210,0.0052265309033836,-0.0023682146291412,0.5
211,0.0046217783475811,-0.001543163305802,0.5
212,0.0043862408244664,-0.0012401337479373,0.5
213,0.0023873129558789,-0.0011611931770572,0.5
214,0.0018780228806524,-0.0019327716906164,0.5
215,0.0027056177425643,-0.0029920908984858,0.5
216,0.0016870384477006,-0.0047745587711152,0.5
217,0.0012987025340663,-0.0049833577903777,0.5
218,0.0030430193360131,-0.0032925681046227,0.5
219,0.0044053385070724,-0.0026432301059599,0.5
220,0.0046408759299934,-0.0024216899331789,0.5
221,0.0050419231783387,-0.0026737873221552,0.5
222,0.0040424812207952,-0.0029004196148832,0.5
223,0.0021581327611901,-0.0022561710275191,0.5
224,-0.0012923363627173,-0.0022052420710588,0.0
225,-0.0027183499069559,-0.002340203742223,0.0
226,-0.00091036565395,-0.0028189339283554,0.0
227,-0.0020117117846514,-0.0024649794400165,0.0
228,-0.0021517666364192,-0.0006824561345526,0.0
229,-0.0013814627376438,-7.38478932555968e-05,0.0
230,-0.0027629124651184,-0.0006900955629398,0.0
231,-0.004093408723087,-0.0008428840860826,0.0
232,-0.0068879571488468,-0.0005245745737165,0.0
233,-0.0065887793818859,-0.0006264336538216,0.0
234,-0.0055066236939362,-0.0008199658133791,0.0
235,-0.0070661892744287,-0.0002521014166802,0.0
236,-0.0068115716199827,0.0008377911367922,0.5
237,-0.0060031465145858,0.0003310422517942,0.5
238,-0.0064296410776323,-0.0010593343234882,0.0
239,-0.0065696828284662,-0.0013521783631164,0.0
240,-0.0064423721718128,-0.0012885166597668,0.0
241,-0.0063914477642861,-0.0014311188375738,0.0
242,-0.0056275722007788,-0.0016170107443811,0.0
243,-0.0044753632752269,-0.0013037954709703,0.0
244,-0.0027310820691722,-0.0009320106808922,0.0
245,-0.0016424753683939,-0.0006238871771982,0.0
246,-0.0016170107443938,-0.0007817686875098,0.0
247,-0.002692885576027,-0.0006442589896943,0.0
248,-0.0068943226006652,-0.0005220280963408,0.0
249,-0.0091794209075745,-0.0010007654578118,0.0
250,-0.0064105444267353,-0.0010109513487349,0.0
251,-0.0041252383854631,-0.0005474928692647,0.0
252,-0.0022217939850235,-0.0009065459430904,0.0
253,-0.0032085364856084,-0.0025872085114266,0.0
254,-0.0047936562857653,-0.0040463007852743,0.0
255,-0.0025655637936808,-0.0038909715981029,0.0
256,-0.001820727584706,-0.0030073694337959,0.0
257,-0.0025146350227142,-0.0041252383854506,0.0
258,-0.0005347604830097,-0.004665066189069,0.0
259,0.0004265351836807,-0.0039189818141802,0.5
260,-0.0014705890584466,-0.0039673630606932,0.0
261,-0.0017697984079467,-0.003987734098154,0.0
262,-0.001744333811046,-0.0040692181659813,0.0
263,-0.0029729927245064,-0.003447898974935,0.0
264,-0.0031066798280784,-0.0029258838725523,0.0
265,-0.0029411624226768,-0.0028825946289935,0.0
266,-0.002960260605547,-0.0026406836707392,0.0
267,-0.0034058832874487,-0.0025260939990181,0.0
268,-0.0012987025340733,-0.0022587174745777,0.0
269,0.0024382418061031,-0.0017876236224217,0.5
270,0.0022727229321695,-0.0019582362436923,0.5
271,0.0015215183589342,-0.0019556897886567,0.5
272,0.0014451244010722,-0.0019455039679366,0.5
273,0.0021199360060873,-0.0026024871321423,0.5
274,0.0027565463870307,-0.0024267828175041,0.5
275,0.0018016291461175,-0.0020830124616425,0.5
276,-0.0003183098596653,-0.0027705517581115,0.0
277,0.0003055774672656,-0.0031983508271464,0.5
278,0.0009485627588644,-0.0034249813309151,0.5
279,0.0003055774672654,-0.0032441862771863,0.5
280,0.0018843890228019,-0.0021084769765723,0.5
281,0.0022663568153645,-0.0014438511680911,0.5
282,0.0028775017750434,-0.0001629746581647,0.5
283,0.0059140275542624,0.0015533491619092,1.0
284,0.0186476242851247,0.0053398414184852,1.0
285,0.0149259981152036,0.0099941093307981,1.0
286,0.0122725087228394,0.0083366959651104,1.0
287,0.0137933916629629,0.0089961117735531,1.0
288,0.012087956563603,0.0092303398425979,1.0
289,0.0082946862287591,0.0081304656605849,1.0
290,0.0071489395292914,0.0068523105932656,1.0
291,0.0066206069445582,0.006921057483221,1.0
292,0.0056530349928632,0.0075295875469195,1.0
293,0.0037432811213579,0.0079216875648312,1.0
294,0.0016361092128747,0.0073564506382162,1.0
295,0.0002355493050201,0.006175018127674,1.0
296,-0.0006493519426306,0.004952801902244,0.5
297,0.0020753731058646,0.0051870631177419,1.0
298,0.0041316043154501,0.0059611333195305,1.0
299,0.0021199360060976,0.0060426134077396,1.0
300,-0.000324676055758,0.006266682621505,0.5
301,-0.0021772311329331,0.0067071777471277,0.5
302,-0.0027883767719512,0.0077154538702282,0.5
303,-0.0034313473440321,0.0093576366620758,0.5
304,-0.0059267588485886,0.009209972282727,0.5
305,-0.003329491052628,0.0082832290153975,0.5
306,0.0102741510505655,0.0058592829349236,1.0
307,0.0078809501753412,0.005207433592734,1.0
308,0.0041761658022594,0.0046115929668886,1.0
309,0.0027820106960855,0.0051310442568296,1.0
310,0.0046026807568502,0.0057574322503744,1.0
311,0.0047872904484894,0.0046396027580983,1.0
312,0.0030111890670945,0.0033893316448255,1.0
313,-0.0002992112709701,0.0027068909591099,0.5
314,-0.0018652905952762,0.0013801895040992,0.5
315,-0.0003374084477644,0.0009549289423512,0.5
316,0.0002037183202113,0.0011459143526669,1.0
317,-0.0003947042082891,0.0022561710275069,0.5
318,0.0001782535315934,0.0032441862771764,1.0
319,0.0014833213853528,0.0031728866738831,1.0
320,0.0006111547937309,0.0030710299600857,1.0
321,-0.0001018591627097,0.0038706005224043,0.5
322,-0.0009931260392687,0.0050011820478643,0.5
323,0.0001336901502269,0.0057905337554345,1.0
324,0.0023873129558898,0.0066384303652023,1.0
325,0.0051756047208767,0.0074888495500082,1.0
326,0.0090266634003186,0.0088153471386942,1.0
327,0.0101023077324569,0.0091539613959575,1.0
328,0.0131188762079855,0.0101188556720024,1.0
329,0.0054684293456085,0.006292144934954,1.0
330,0.0018843890227895,0.0045453879350787,1.0
331,0.0021135698787354,0.004364596774636,1.0
332,0.0012987025340705,0.0040972282836488,1.0
333,-0.0009549289423632,0.0021135698787478,0.5
334,-0.0064741998846745,-0.0002622873313767,0.0
335,-0.0111142519181814,-0.000929464207246,0.0
336,-0.0106878417380717,-0.000687549086841,0.0
337,-0.0078109326365085,-0.000366692948331,0.0
338,-0.0066778964738654,-8.403380946134099e-05,0.0
339,-0.0048063879573999,0.0008454305607038,0.5
340,-0.0033485891204047,0.0017392408909766,0.5
341,-0.0037623790508501,0.0013903753722253,0.5
342,-0.0046981686270056,0.0005194816189487,0.5
343,-0.0083201466836857,0.0001324169107385,0.5
344,-0.0129470608998663,-0.0006493519426276,0.0
345,-0.0157022247965531,-0.0019964330615193,0.0
346,-0.0140479178294548,-0.0021721382341754,0.0
347,-0.015810383876626,-0.0020931982684161,0.0
348,-0.0172418127197468,-0.0025388261929708,0.0
349,-0.0125970609453358,-0.0035344766600805,0.0
350,-0.0086574951670853,-0.0039138890487398,0.0
351,-0.0099368275898766,-0.0052176188262526,0.0
352,-0.0111842586167442,-0.0064194561985927,0.0
353,-0.0071744010977154,-0.0065034813519381,0.0
354,-0.0033103929788579,-0.0065085737782205,0.0
355,-0.0019353181462018,-0.0058134501636791,0.0
356,-0.0016042784304349,-0.0044817291578902,0.0
357,-0.0038005748894977,-0.0035573942608806,0.0
358,-0.0078936806165014,-0.004354411335918,0.0
359,-0.01156610852995,-0.0056224796401961,0.0
360,-0.0145505937349452,-0.0059967808823172,0.0
361,-0.0151041525095251,-0.0058567366714572,0.0
362,-0.0144615132339624,-0.0051463221359048,0.0
363,-0.0133479603079083,-0.0044613583302067,0.0
364,-0.0125652423868146,-0.0055409985735336,0.0
365,-0.011750666354729,-0.0067784711631031,0.0
366,-0.0092176101198929,-0.0057014142478938,0.0
367,-0.0057676173321744,-0.0044715437451977,0.0
368,-0.0025400994122485,-0.0041481557295963,0.0
369,-0.0005729576404313,-0.0040081051274819,0.0
370,-0.0007830419251291,-0.0041863512792404,0.0
371,0.0014005612396452,-0.0042601959228456,0.5
372,0.0030493853879746,-0.0052532671224513,0.5
373,0.0015406168416456,-0.0068421258551957,0.5
374,0.0008976332841738,-0.0082195777324822,0.5
375,0.0010822525704544,-0.0089910198317421,0.5
376,0.0008976332841786,-0.0081635644675394,0.5
377,0.0021263021330055,-0.0079547866460527,0.5
378,0.0046026807568428,-0.0077536454186392,0.5
379,0.0055448180026126,-0.005591924261642,0.5
380,0.0082183047051475,-0.0034631773993222,0.5
381,0.0123234193016091,-0.0017723448673462,0.5
382,0.0122916002083196,-0.0007486645071738,0.5
383,0.0126034246495005,0.0009625683622873,1.0
384,0.0147478413826404,0.0029488016964711,1.0
385,0.0158231084143754,0.0039979196138425,1.0
386,0.0131188762079896,0.0038222191859266,1.0
387,0.0082564954966785,0.0019556897886493,1.0
388,0.0062705019698054,0.0010313231290282,1.0
389,0.0072889778703379,0.0008301517126324,1.0
390,0.0066397034662872,-0.0001909859259846,0.5
391,0.0062323084665808,-0.0002622873313785,0.5
392,0.0088611749282812,0.0001706140949062,1.0
393,0.0090075686384624,8.912676755217122e-05,1.0
394,0.0086447651227164,0.0004176225107604,1.0
395,0.0087466052831628,0.0007894081131413,1.0
396,0.0063532544049371,-2.546479083944589e-06,0.5
397,0.0021899633785766,-0.0007537574582649,0.5
398,0.0020944714941812,-1.7825353615645032e-05,0.5
399,0.0030939477345888,0.0006850026107025,1.0
400,0.000713013846919,0.0002852056389389,1.0
401,-0.0035013734427861,0.0008021404886845,0.5
402,-0.0051183126864274,0.0016781258331502,0.5
403,-0.0066460689708707,0.0011739255296669,0.5
404,-0.0080082543017149,0.0010695202113788,0.5
405,-0.006429641077635,0.0022001491738404,0.5
406,-0.0040233833940782,0.0028545839277282,0.5
407,-0.0004265351836557,0.0033053001581745,0.5
408,-0.0005856900253388,0.0039546311581298,0.5
409,-0.0031066798280725,0.0042143613298427,0.5
410,-0.0031003137816594,0.0043900603616306,0.5
411,-0.0016870384477107,0.0051055811119254,0.5
412,-0.0014960537110856,0.0053576655138377,0.5
413,-0.0027565463870378,0.0043264013679943,0.5
414,-0.0054047720110698,0.0032823824598744,0.5
415,-0.0063214265705255,0.0029615338175465,0.5
416,-0.0054111377493975,0.0015202451266704,0.5
417,-0.0061813837258326,-0.0009192783123572,0.0
418,-0.0088866347717014,-0.0025566512611154,0.0
419,-0.0105923754448412,-0.0033231250286939,0.0
420,-0.0083074164595577,-0.0027247159883446,0.0
421,-0.0039533579677055,-0.0013394460245791,0.0
422,-0.0039533579676962,-0.0011229961136457,0.0
423,-0.0079446023179454,-0.0026203121858325,0.0
424,-0.0112415366235331,-0.0037865697518186,0.0
425,-0.0122597810535991,-0.0031372368422546,0.0
426,-0.013443410999238,-0.0028825946289832,0.0
427,-0.0145505937349534,-0.0033664139782373,0.0
428,-0.0134306842752119,-0.0032594647530897,0.0
429,-0.0122661448894458,-0.0029106053190676,0.0
430,-0.0111842586167426,-0.0033715067937758,0.0
431,-0.0121006843643086,-0.0046650661890713,0.0
432,-0.0140924594490806,-0.0051972483565679,0.0
433,-0.0134306842752346,-0.0060884458705482,0.0
434,-0.0134943177877051,-0.0080158925290253,0.0
435,-0.0148114690538171,-0.0092939883452474,0.0
436,-0.0126797889025347,-0.0088000711885054,0.0
437,-0.0093130828598573,-0.007947148400364,0.0
438,-0.0082819559913616,-0.0083774326097842,0.0
439,-0.0097204284575143,-0.0101264931779402,0.0
440,-0.0104268994104192,-0.0095511263910489,0.0
441,-0.0105414598933767,-0.0080489914873776,0.0
442,-0.0088420800270823,-0.0082043014000879,0.0
443,-0.0030875816869199,-0.0074582960120719,0.0
444,-0.0006047886018101,-0.0074863034231775,0.0
445,-0.0043989726137683,-0.0083952548702883,0.0
446,-0.007072554687147,-0.0082526764201867,0.0
447,-0.0078618545017599,-0.0073870042901518,0.0
448,-0.0081164623059567,-0.007343719939899,0.0
449,-0.0097458872965556,-0.0080464454151971,0.0
450,-0.0129088794632388,-0.0088204391198463,0.0
451,-0.013176147553837,-0.0085352864569158,0.0
452,-0.0110951591354635,-0.0075881483093457,0.0
453,-0.0086765902206261,-0.0069006880510951,0.0
454,-0.0062068461061292,-0.0072953432328162,0.0
455,-0.0025337333156382,-0.0077358227029758,0.0
456,-0.0014323920706757,-0.0077638298221284,0.0
457,-0.0002673802886816,-0.0078834962640622,0.0
458,0.0021963295007644,-0.0072647894796282,0.5
459,0.0040170174502219,-0.0072775202142036,0.5
460,0.0044817291578864,-0.0065187586282857,0.5
461,0.0029411624226694,-0.0061979342752847,0.5
462,0.002724715988328,-0.0065162124160876,0.5
463,0.0007448447937966,-0.0060578909023368,0.5
464,-0.0002928450746335,-0.0054416932783474,0.0
465,0.0011331819980196,-0.0054136840444327,0.5
466,0.0017061369052297,-0.0054060451588168,0.5
467,0.0017634322592599,-0.0042092685945927,0.5
468,0.0022727229321741,-0.0028800482020529,0.5
469,0.0059012962552283,-0.0014489440999841,0.5
470,0.0096631459561647,-0.0016322895194156,0.5
471,0.0068688607851423,-0.0042067222267496,0.5
472,0.0012286746350955,-0.0055155357028494,0.5
473,-0.0014069274064176,-0.0042856595665812,0.0
474,-0.0020817392357137,-0.0036312398003873,0.0
475,-0.0009485627588675,-0.0032110828999539,0.0
476,4.456338399862821e-05,-0.002368214629149,0.5
477,-0.0027119838250408,-0.0031474225104671,0.0
478,-0.0033804192199667,-0.0032441862771912,0.0
479,-0.0018207275847023,-0.003099040572279,0.0
480,-0.0047490954049065,-0.0039444456338041,0.0
481,-0.0068497644090682,-0.0040972282836574,0.0
482,-0.0077472801644426,-0.003977548580435,0.0
483,-0.0079127762664192,-0.0038502294387776,0.0
484,-0.0055702808529138,-0.0022714497088509,0.0
485,-0.0016552076784374,-0.0001502422634912,0.0
486,0.0015024198735025,0.0002673802886714,1.0
487,0.0009421965751766,-0.0001069521207553,0.5
488,-0.0008658023566223,8.658028850959078e-05,0.5
489,-0.0054556978874068,0.0002571943740376,0.5
490,-0.0084219882363515,-0.0008301517126441,0.0
491,-0.0084219882363514,-0.0033587747540942,0.0
492,-0.0090903124890068,-0.005614840797994,0.0
493,-0.0114260978469777,-0.0076212478139683,0.0
494,-0.0100641201276199,-0.0074150117745248,0.0
495,-0.0073080739534004,-0.0043747822111152,0.0
496,-0.0091221369652876,-0.0031881651670664,0.0
497,-0.00994955687958,-0.003982641339555,0.0
498,-0.0101850472931701,-0.0040717645409806,0.0
499,-0.0097777108014679,-0.0031117726647679,0.0
500,-0.0061368245127789,-0.0012350408089978,0.0
501,-0.0032594647530772,-0.0001298704317629,0.0
502,-0.0019034874469365,-0.0003004845102375,0.0
503,-0.0002355493050273,-0.0004736450232521,0.0
504,-0.0023236518502324,-0.0007181067986686,0.0
505,-0.0073399007292705,-0.0020728266538053,0.0
506,-0.011432461993028,-0.0037330955561985,0.0
507,-0.0115661085299578,-0.0046268710370564,0.0
508,-0.011279721860321,-0.0053041932026753,0.0
509,-0.0097968048809927,-0.0052685449536076,0.0
510,-0.0055129894148187,-0.0048280317903324,0.0
511,0.0009867598569472,-0.0041405166160739,0.5
512,0.0066524344741382,-0.0040437544089879,0.5
513,0.0101595890033213,-0.0038553222104254,0.5
514,0.0102041409891791,-0.0032161757283503,0.5
515,0.0077663759223819,-0.0017214156690463,0.5
516,0.0073526314293319,-0.0009294642072403,0.5
517,0.0083456071119617,-0.0013496318954938,0.5
518,0.0075117646808452,-0.0019760614271213,0.5
519,0.0041825317256164,-0.0037993016953012,0.5
520,0.0022981873948718,-0.0041812585410199,0.5
521,-0.0007130138469336,-0.0031627010097286,0.0
522,-0.0042461909129858,-0.0024904438451952,0.0
523,-0.0048382171196198,-0.0018461921643946,0.0
524,-0.0035141054516907,-0.0012910631284063,0.0
525,-0.0056466692965275,-0.0039520847772321,0.0
526,-0.0084347184002324,-0.007124751018128,0.0
527,-0.0106687485177435,-0.0078096595885932,0.0
528,-0.0117888504866571,-0.0086676791975959,0.0
529,-0.0099750154350928,-0.0085301944135976,0.0
530,-0.0119352222041452,-0.0077027233417417,0.0
531,-0.0127306982019489,-0.0064932964968671,0.0
532,-0.0089311894292879,-0.0045173780842404,0.0
533,-0.007880950175329,-0.0038425902803882,0.0
534,-0.0085874798377075,-0.0044231630037056,0.0
535,-0.0097140637429129,-0.0049451629266378,0.0
536,-0.008708415275176,-0.0050139136555625,0.0
537,-0.0064996620316802,-0.0043264013679917,0.0
538,-0.0050864837425142,-0.0036643429416588,0.0
539,-0.0049973625647693,-0.0036159614208573,0.0
540,-0.0045772172896383,-0.0026432301059641,0.0
541,-0.0004519999624366,2.54647908795546e-05,0.5
542,0.0015151521974279,0.0017519731906964,1.0
543,0.0001718873343672,0.0027934696322486,1.0
544,-0.0010376893099536,-0.0052354429784542,0.0
545,-0.0017506999608018,-0.0050113673343403,0.0
546,0.0005474928692565,-0.0035981366394736,0.5
547,0.0029220642345017,-0.003292568104607,0.5
548,0.0007193800365788,-0.0040386616560309,0.5
549,-0.0036668893363438,-0.0048127537917655,0.0
550,-0.0019607826986502,-0.0040972282836499,0.0
551,-0.0004010704035206,-0.003959723919525,0.0
552,-0.0015533491619171,-0.005627572200793,0.0
553,-0.0026164925318157,-0.0048178464585681,0.0
554,-0.0039915536667729,-0.0031525153439503,0.0
555,-0.0029475284842252,-0.00220524207105,0.0
