,Unnamed: 0,date,high,low,open,close,20_MA,50_MA,entry_qaulity,candle_pattern_check,candle_pattern_score,bb_check,bb_score,trend_0,trend_1,trend_score,grad_0,grad_1,grad_score,RSI,RSI_score
644,644,1627023359999,2075.58,2074.19,2074.41,2075.25,2076.1244999999994,2073.6474,0.0,,,,,,,,,,,,
645,645,1627023419999,2077.52,2075.25,2075.25,2077.43,2076.046,2073.7564,0.0,,,,,,,,,,,,
646,646,1627023479999,2078.65,2076.9,2077.04,2077.89,2076.0910000000003,2073.907,0.0,,,,,,,,,,,,
647,647,1627023539999,2078.99,2075.64,2077.89,2076.05,2076.0000000000005,2074.067,0.0,,,,,,,,,,,,
648,648,1627023599999,2076.56,2074.86,2076.18,2076.56,2075.847,2074.238,0.0,,,,,,,,,,,,
649,649,1627023659999,2078.93,2074.38,2076.55,2074.56,2075.756499999999,2074.4118,0.0,,,,,,,,,,,,
650,650,1627023719999,2078.0,2074.15,2074.56,2077.99,2075.714499999999,2074.639,0.0,,,,,,,,,,,,
651,651,1627023779999,2078.18,2077.36,2078.0,2077.85,2075.6389999999988,2074.8326,0.0,,,,,,,,,,,,
652,652,1627023839999,2077.86,2075.07,2077.85,2075.19,2075.498,2074.9788,0.5,,,,,,,,,,,,
653,653,1627023899999,2075.5,2073.19,2075.19,2073.43,2075.214499999999,2075.0904,0.0,,,,,,,,,,,,
654,654,1627023959999,2074.97,2073.0,2073.43,2073.0,2075.0014999999994,2075.2114,0.0,,,,,,,,,,,,
655,655,1627024019999,2073.71,2070.0,2073.0,2071.36,2074.7895,2075.2098,1.0,,,,,,,,,,,,
656,656,1627024079999,2071.42,2067.34,2071.36,2068.05,2074.516,2075.1392,0.0,,,,,,,,,,,,
657,657,1627024139999,2069.65,2065.47,2068.04,2066.92,2074.0915,2075.009,0.0,,,,,,,,,,,,
658,658,1627024199999,2067.55,2065.17,2066.92,2066.07,2073.6840000000007,2074.878200000001,0.0,,,,,,,,,,,,
659,659,1627024259999,2070.0,2066.16,2066.16,2068.79,2073.439,2074.795,0.0,,,,,,,,,,,,
660,660,1627024319999,2072.49,2068.55,2068.79,2071.36,2073.3735000000006,2074.773,1.0,,,,,,,,,,,,
661,661,1627024379999,2071.37,2068.5,2071.36,2068.5,2073.1285,2074.7068,0.0,,,,,,,,,,,,
662,662,1627024439999,2069.56,2063.68,2068.47,2064.43,2072.7495,2074.5671999999995,0.0,,,,,,,,,,,,
663,663,1627024499999,2065.0,2063.42,2064.43,2064.23,2072.2455,2074.4094,0.0,,,,,,,,,,,,
664,664,1627024559999,2066.12,2064.0,2064.22,2066.07,2071.7865,2074.3208,0.0,,,,,,,,,,,,
665,665,1627024619999,2066.09,2061.41,2066.09,2065.49,2071.1895,2074.183,1.0,,,,,,,,,,,,
666,666,1627024679999,2067.42,2064.88,2065.56,2066.97,2070.6435,2074.0564,0.0,,,,,,,,,,,,
667,667,1627024739999,2067.43,2065.19,2066.97,2065.87,2070.134500000001,2073.927,0.0,,,,,,,,,,,,
668,668,1627024799999,2068.77,2065.88,2065.88,2067.47,2069.680000000001,2073.8278,0.0,,,,,,,,,,,,
669,669,1627024859999,2069.54,2066.02,2067.61,2066.08,2069.2560000000003,2073.6622,0.0,,,,,,,,,,,,
670,670,1627024919999,2067.8,2065.01,2066.08,2067.46,2068.7295000000004,2073.4614000000006,0.0,,,,,,,,,,,,
671,671,1627024979999,2068.19,2065.23,2067.47,2066.24,2068.1490000000003,2073.2540000000004,0.0,,,,,,,,,,,,
672,672,1627025039999,2067.0,2065.57,2066.25,2065.7,2067.6745,2072.9832000000006,0.0,,,,,,,,,,,,
673,673,1627025099999,2065.81,2061.71,2065.7,2061.72,2067.0890000000004,2072.6244,0.0,,,,,,,,,,,,
674,674,1627025159999,2063.0,2060.0,2061.72,2061.44,2066.5110000000004,2072.253200000001,0.0,,,,,,,,,,,,
675,675,1627025219999,2063.65,2061.12,2061.44,2063.0,2066.093,2071.9332,0.0,,,,,,,,,,,,
676,676,1627025279999,2064.0,2061.56,2063.08,2061.78,2065.7795,2071.6290000000004,0.0,,,,,,,,,,,,
677,677,1627025339999,2061.79,2060.0,2061.78,2060.18,2065.4425,2071.2752,0.0,,,,,,,,,,,,
678,678,1627025399999,2061.71,2056.34,2060.35,2057.54,2065.0160000000005,2070.8336,0.0,,,,,,,,,,,,
679,679,1627025459999,2061.54,2056.28,2057.53,2060.94,2064.6235000000006,2070.525,0.0,,,,,,,,,,,,
680,680,1627025519999,2063.57,2060.95,2060.95,2062.65,2064.188000000001,2070.2013999999995,0.0,,,,,,,,,,,,
681,681,1627025579999,2063.7,2062.75,2062.76,2063.32,2063.9290000000005,2069.8806,0.0,,,,,,,,,,,,
682,682,1627025639999,2065.88,2063.32,2063.33,2064.76,2063.9455000000007,2069.6156,0.0,,,,,,,,,,,,
683,683,1627025699999,2064.76,2062.83,2064.76,2062.95,2063.8814999999995,2069.2926,0.0,,,,,,,,,,,,
684,684,1627025759999,2063.14,2058.0,2062.95,2060.44,2063.5999999999995,2068.9562,0.0,,,,,,,,,,,,
685,685,1627025819999,2060.78,2057.23,2060.44,2060.01,2063.326,2068.6444,0.0,,,,,,,,,,,,
686,686,1627025879999,2060.29,2059.59,2060.09,2060.1,2062.9825,2068.376,0.0,,,,,,,,,,,,
687,687,1627025939999,2060.77,2059.47,2060.06,2059.99,2062.6885,2068.0676000000003,0.0,,,,,,,,,,,,
688,688,1627025999999,2060.5,2057.63,2060.07,2058.04,2062.217,2067.744,0.0,,,,,,,,,,,,
689,689,1627026059999,2058.83,2054.7,2058.03,2055.23,2061.6745,2067.3748,0.0,,,,,,,,,,,,
690,690,1627026119999,2058.39,2054.86,2055.22,2057.61,2061.182000000001,2067.0736,0.0,,,,,,,,,,,,
691,691,1627026179999,2059.74,2056.83,2057.58,2058.66,2060.803000000001,2066.7788,0.0,,,,,,,,,,,,
692,692,1627026239999,2059.77,2057.29,2058.65,2059.65,2060.500500000001,2066.5316000000003,0.0,,,,,,,,,,,,
693,693,1627026299999,2059.95,2058.02,2059.48,2058.02,2060.3155000000006,2066.2058,0.0,,,,,,,,,,,,
694,694,1627026359999,2061.22,2058.01,2058.02,2061.16,2060.3015000000014,2065.924,0.0,,,,,,,,,,,,
695,695,1627026419999,2062.34,2061.0,2061.16,2061.03,2060.2030000000004,2065.5960000000005,0.0,,,,,,,,,,,,
696,696,1627026479999,2063.51,2061.04,2061.04,2063.33,2060.2805000000008,2065.3048000000003,0.0,,,,,,,,,,,,
697,697,1627026539999,2063.6,2061.98,2063.33,2062.08,2060.3755,2065.0254000000004,0.0,,,,,,,,,,,,
698,698,1627026599999,2062.71,2061.95,2062.08,2061.95,2060.5960000000005,2064.7332000000006,0.0,,,,,,,,,,,,
699,699,1627026659999,2063.82,2061.94,2061.94,2063.57,2060.7275000000004,2064.5134000000007,1.0,,,,,,,,,,,,
700,700,1627026719999,2064.72,2063.5,2063.53,2064.64,2060.827,2064.2464000000004,0.0,,,,,,,,,,,,
701,701,1627026779999,2066.0,2064.63,2064.64,2065.61,2060.9415,2064.0016,0.0,,,,,,,,,,,,
702,702,1627026839999,2065.61,2063.26,2065.6,2063.64,2060.8855000000003,2063.7706,0.0,,,,,,,,,,,,
703,703,1627026899999,2064.87,2063.51,2063.55,2063.61,2060.9185000000007,2063.5742,0.0,,,,,,,,,,,,
704,704,1627026959999,2064.18,2061.49,2063.61,2061.56,2060.9745000000003,2063.3454,1.0,,,,,,,,,,,,
705,705,1627027019999,2061.97,2060.86,2061.55,2061.57,2061.0525,2063.1496,0.0,,,,,,,,,,,,
706,706,1627027079999,2061.93,2059.85,2061.72,2061.31,2061.1130000000003,2063.0148,0.0,,,,,,,,,,,,
707,707,1627027139999,2062.76,2060.23,2061.42,2062.35,2061.231,2062.9234,0.0,,,,,,,,,,,,
708,708,1627027199999,2064.95,2060.7,2062.36,2064.95,2061.5765,2062.901,0.0,,,,,,,,,,,,
709,709,1627027259999,2065.46,2063.14,2064.95,2063.5,2061.99,2062.7952,0.0,,,,,,,,,,,,
710,710,1627027319999,2064.21,2059.99,2063.35,2060.13,2062.1159999999995,2062.5706000000005,0.0,,,,,,,,,,,,
711,711,1627027379999,2061.18,2056.67,2060.03,2058.07,2062.0864999999985,2062.3620000000005,0.0,,,,,,,,,,,,
712,712,1627027439999,2058.65,2055.94,2058.07,2058.03,2062.0054999999984,2062.2340000000004,0.0,,,,,,,,,,,,
713,713,1627027499999,2058.03,2055.0,2058.03,2056.37,2061.922999999999,2062.0768000000007,0.0,,,,,,,,,,,,
714,714,1627027559999,2061.65,2056.36,2056.37,2061.32,2061.9309999999987,2061.9818000000005,1.0,,,,,,,,,,,,
715,715,1627027619999,2061.69,2059.99,2061.31,2060.94,2061.9264999999987,2061.8908000000006,0.0,,,,,,,,,,,,
716,716,1627027679999,2060.95,2057.2,2060.95,2059.16,2061.7179999999985,2061.7346000000007,0.0,,,,,,,,,,,,
717,717,1627027739999,2062.77,2058.96,2059.16,2060.94,2061.6609999999987,2061.636000000001,0.0,,,,,,,,,,,,
718,718,1627027799999,2061.12,2059.15,2060.94,2060.23,2061.574999999999,2061.491200000001,0.0,,,,,,,,,,,,
719,719,1627027859999,2060.24,2057.56,2060.24,2057.83,2061.287999999999,2061.326200000001,0.5,,,,,,,,,,,,
720,720,1627027919999,2060.04,2056.06,2057.92,2059.62,2061.037,2061.1694000000007,0.0,,,,,,,,,,,,
721,721,1627027979999,2059.69,2057.67,2059.62,2058.46,2060.6795,2061.0138000000006,0.0,,,,,,,,,,,,
722,722,1627028039999,2058.71,2057.66,2058.51,2058.36,2060.415499999999,2060.867,0.0,,,,,,,,,,,,
723,723,1627028099999,2060.39,2058.18,2058.27,2060.14,2060.242,2060.8354000000004,0.0,,,,,,,,,,,,
724,724,1627028159999,2062.57,2059.74,2060.18,2062.43,2060.285499999999,2060.8552,0.0,,,,,,,,,,,,
725,725,1627028219999,2065.33,2061.61,2062.44,2063.06,2060.359999999999,2060.8564000000006,0.0,,,,,,,,,,,,
726,726,1627028279999,2064.07,2061.12,2063.07,2061.3,2060.3595,2060.8468000000007,0.0,,,,,,,,,,,,
727,727,1627028339999,2062.54,2060.52,2061.29,2061.0,2060.2919999999995,2060.8632,0.0,,,,,,,,,,,,
728,728,1627028399999,2060.8,2057.01,2060.8,2057.73,2059.931,2060.867,1.0,,,,,,,,,,,,
729,729,1627028459999,2058.86,2056.63,2057.79,2057.49,2059.6305,2060.7980000000007,0.0,,,,,,,,,,,,
730,730,1627028519999,2057.5,2052.0,2057.5,2052.91,2059.269500000001,2060.603200000001,0.0,,,,,,,,,,,,
731,731,1627028579999,2053.31,2045.01,2052.93,2051.01,2058.9165000000003,2060.3570000000004,0.0,,,,,,,,,,,,
732,732,1627028639999,2051.4,2046.45,2051.02,2047.14,2058.3720000000003,2060.0046000000007,0.0,,,,,,,,,,,,
733,733,1627028699999,2051.45,2047.14,2047.14,2051.45,2058.126,2059.7746000000006,0.0,,,,,,,,,,,,
734,734,1627028759999,2054.76,2050.92,2051.45,2054.76,2057.798,2059.6610000000005,0.0,,,,,,,,,,,,
735,735,1627028819999,2054.59,2052.85,2054.4,2053.17,2057.4095,2059.5242000000003,0.0,,,,,,,,,,,,
736,736,1627028879999,2053.37,2050.63,2053.26,2051.3,2057.0165,2059.3482000000004,0.0,,,,,,,,,,,,
737,737,1627028939999,2053.55,2051.27,2051.3,2052.8,2056.6095,2059.2044,0.0,,,,,,,,,,,,
738,738,1627028999999,2053.46,2052.63,2052.77,2053.01,2056.2485,2059.1038,0.0,,,,,,,,,,,,
739,739,1627029059999,2055.96,2053.01,2053.02,2055.41,2056.127500000001,2059.1074,0.0,,,,,,,,,,,,
740,740,1627029119999,2057.02,2055.28,2055.47,2056.92,2055.9925000000007,2059.0936,0.0,,,,,,,,,,,,
741,741,1627029179999,2059.06,2056.3,2056.92,2058.17,2055.9780000000005,2059.0838,0.5,,,,,,,,,,,,
742,742,1627029239999,2059.33,2057.73,2058.31,2058.28,2055.9740000000006,2059.0564,0.0,,,,,,,,,,,,
743,743,1627029299999,2058.58,2056.42,2058.33,2056.57,2055.7955000000006,2059.0274,0.0,,,,,,,,,,,,
744,744,1627029359999,2057.5,2053.81,2056.58,2054.47,2055.3975000000005,2058.8936,0.0,,,,,,,,,,,,
745,745,1627029419999,2054.58,2052.76,2054.46,2053.06,2054.8975000000005,2058.7341999999994,0.0,,,,,,,,,,,,
746,746,1627029479999,2054.0,2052.71,2053.05,2053.13,2054.4890000000005,2058.5302,0.0,,,,,,,,,,,,
747,747,1627029539999,2053.43,2051.35,2053.14,2051.45,2054.0115,2058.3176,1.0,,,,,,,,,,,,
748,748,1627029599999,2052.99,2051.25,2051.45,2051.89,2053.7195,2058.1164000000003,0.0,,,,,,,,,,,,
749,749,1627029659999,2055.0,2051.89,2051.89,2054.67,2053.5785,2057.9383999999995,0.0,,,,,,,,,,,,
750,750,1627029719999,2057.29,2054.96,2054.96,2057.28,2053.797,2057.791199999999,0.0,,,,,,,,,,,,
751,751,1627029779999,2057.43,2055.66,2057.29,2057.09,2054.101000000001,2057.6208,0.0,,,,,,,,,,,,
752,752,1627029839999,2058.43,2056.09,2057.09,2057.02,2054.5950000000007,2057.4884,0.0,,,,,,,,,,,,
753,753,1627029899999,2058.28,2055.24,2057.02,2057.6,2054.902500000001,2057.3682,0.0,,,,,,,,,,,,
754,754,1627029959999,2061.74,2057.6,2057.6,2060.81,2055.205000000001,2057.3532,0.0,,,,,,,,,,,,
755,755,1627030019999,2061.21,2058.03,2060.81,2058.67,2055.4800000000005,2057.2952,0.0,,,,,,,,,,,,
756,756,1627030079999,2059.04,2058.48,2058.7,2058.91,2055.8605,2057.2472,0.0,,,,,,,,,,,,
757,757,1627030139999,2058.86,2056.44,2058.85,2056.99,2056.07,2057.14,0.0,,,,,,,,,,,,
758,758,1627030199999,2058.13,2055.02,2056.98,2055.39,2056.189,2056.9488,0.0,,,,,,,,,,,,
759,759,1627030259999,2056.93,2055.23,2055.38,2056.64,2056.250499999999,2056.8116,0.0,,,,,,,,,,,,
760,760,1627030319999,2056.6,2054.53,2056.5,2054.57,2056.132999999999,2056.7004,0.0,,,,,,,,,,,,
761,761,1627030379999,2054.8,2053.52,2054.58,2053.85,2055.916999999999,2056.6160000000004,0.0,,,,,,,,,,,,
762,762,1627030439999,2056.0,2053.8,2053.8,2055.0,2055.7529999999992,2056.5554,0.0,,,,,,,,,,,,
763,763,1627030499999,2056.0,2054.0,2055.0,2054.33,2055.640999999999,2056.5146000000004,0.0,,,,,,,,,,,,
764,764,1627030559999,2054.31,2046.0,2054.31,2047.84,2055.309499999999,2056.245,0.0,,,,,,,,,,,,
765,765,1627030619999,2048.74,2045.16,2047.91,2046.44,2054.9785,2055.9550000000004,0.0,,,,,,,,,,,,
766,766,1627030679999,2047.13,2040.92,2046.44,2042.99,2054.4714999999987,2055.6316,0.0,,,,,,,,,,,,
767,767,1627030739999,2046.19,2042.7,2042.86,2043.07,2054.052499999999,2055.2742000000003,0.0,,,,,,,,,,,,
768,768,1627030799999,2045.45,2041.05,2043.22,2044.6,2053.6879999999987,2054.9616000000005,0.0,,,,,,,,,,,,
769,769,1627030859999,2045.85,2039.22,2044.58,2043.21,2053.115,2054.6692000000007,0.0,,,,,,,,,,,,
770,770,1627030919999,2049.34,2042.32,2043.18,2048.74,2052.6879999999987,2054.451600000001,0.0,,,,,,,,,,,,
771,771,1627030979999,2052.0,2047.88,2048.9,2051.6,2052.4134999999983,2054.314400000001,0.0,,,,,,,,,,,,
772,772,1627031039999,2052.0,2048.99,2051.61,2050.13,2052.0689999999977,2054.1498000000006,0.0,,,,,,,,,,,,
773,773,1627031099999,2051.73,2049.28,2050.12,2051.0,2051.7389999999987,2053.967000000001,0.0,,,,,,,,,,,,
774,774,1627031159999,2054.18,2049.07,2051.01,2052.15,2051.3059999999987,2053.761400000001,0.0,,,,,,,,,,,,
775,775,1627031219999,2054.19,2052.14,2052.15,2053.65,2051.054999999999,2053.5732000000007,0.0,,,,,,,,,,,,
776,776,1627031279999,2055.25,2052.86,2053.72,2053.72,2050.795499999998,2053.421600000001,0.0,,,,,,,,,,,,
777,777,1627031339999,2055.27,2053.72,2053.72,2054.19,2050.655499999999,2053.285400000001,0.0,,,,,,,,,,,,
778,778,1627031399999,2054.49,2050.0,2054.19,2050.34,2050.403,2053.137600000001,1.0,,,,,,,,,,,,
779,779,1627031459999,2054.86,2050.16,2050.33,2054.5,2050.296,2053.077800000001,0.0,,,,,,,,,,,,
780,780,1627031519999,2056.0,2053.86,2054.5,2056.0,2050.3674999999994,2053.139600000001,0.0,,,,,,,,,,,,
781,781,1627031579999,2057.01,2054.44,2056.0,2054.8,2050.4149999999995,2053.2154000000005,0.0,,,,,,,,,,,,
782,782,1627031639999,2054.9,2052.82,2054.79,2054.32,2050.3809999999994,2053.359000000001,0.0,,,,,,,,,,,,
783,783,1627031699999,2054.92,2053.12,2054.33,2053.28,2050.328499999999,2053.3956000000007,1.0,,,,,,,,,,,,
784,784,1627031879999,2058.46,2056.31,2056.72,2058.34,,,0.0,,,,,,,,,,,,
785,785,1627031939999,2058.34,2056.21,2058.33,2057.52,,,0.0,,,,,,,,,,,,
786,786,1627031999999,2057.88,2056.35,2057.35,2057.42,,,0.0,,,,,,,,,,,,
787,787,1627032059999,2059.55,2057.35,2057.39,2059.0,,,0.0,,,,,,,,,,,,
788,788,1627032119999,2059.73,2058.46,2059.15,2059.68,,,0.0,,,,,,,,,,,,
789,789,1627032179999,2059.69,2057.53,2059.69,2058.02,,,1.0,,,,,,,,,,,,
790,790,1627032239999,2062.34,2056.45,2058.02,2061.25,,,0.0,,,,,,,,,,,,
791,791,1627032299999,2064.61,2061.14,2061.45,2063.63,,,0.0,,,,,,,,,,,,
792,792,1627032359999,2063.64,2061.01,2063.63,2061.47,,,0.0,,,,,,,,,,,,
793,793,1627032419999,2061.52,2060.0,2061.48,2060.84,,,0.0,,,,,,,,,,,,
794,794,1627032479999,2062.09,2060.09,2060.84,2060.25,,,0.0,,,,,,,,,,,,
795,795,1627032539999,2061.93,2059.0,2060.25,2059.04,,,0.0,,,,,,,,,,,,
796,796,1627032599999,2060.3,2058.51,2059.04,2059.5,,,0.0,,,,,,,,,,,,
797,797,1627032659999,2059.63,2056.44,2059.63,2057.58,,,0.0,,,,,,,,,,,,
798,798,1627032719999,2058.2,2056.06,2057.59,2057.0,,,0.0,,,,,,,,,,,,
799,799,1627032779999,2057.01,2054.74,2057.0,2054.77,,,0.0,,,,,,,,,,,,
800,800,1627032839999,2056.83,2054.61,2054.77,2055.12,,,0.0,,,,,,,,,,,,
801,801,1627032899999,2058.53,2055.01,2055.12,2058.13,,,0.0,,,,,,,,,,,,
802,802,1627032959999,2058.13,2054.63,2058.12,2054.65,,,0.0,,,,,,,,,,,,
803,803,1627033019999,2056.0,2054.42,2054.62,2055.25,,,0.0,,,,,,,,,,,,
804,804,1627033079999,2055.25,2053.46,2055.25,2053.9,,,0.0,,,,,,,,,,,,
805,805,1627033139999,2054.0,2052.23,2053.83,2053.32,,,0.0,,,,,,,,,,,,
806,806,1627033199999,2054.76,2052.92,2053.31,2054.28,,,0.0,,,,,,,,,,,,
807,807,1627033259999,2056.35,2054.14,2054.28,2056.34,,,0.0,,,,,,,,,,,,
808,808,1627033319999,2056.33,2054.6,2056.33,2055.7,,,0.0,,,,,,,,,,,,
809,809,1627033379999,2057.68,2055.41,2055.8,2057.44,,,0.0,,,,,,,,,,,,
810,810,1627033439999,2058.13,2056.94,2057.29,2057.61,,,0.0,,,,,,,,,,,,
811,811,1627033499999,2060.0,2057.11,2057.61,2060.0,,,1.0,,,,,,,,,,,,
812,812,1627033559999,2060.0,2054.34,2060.0,2054.51,,,0.0,,,,,,,,,,,,
813,813,1627033619999,2056.11,2052.2,2054.51,2052.5,,,0.0,,,,,,,,,,,,
814,814,1627033679999,2053.52,2050.93,2052.5,2052.1,,,0.0,,,,,,,,,,,,
815,815,1627033739999,2052.42,2048.29,2052.24,2049.21,,,1.0,,,,,,,,,,,,
816,816,1627033799999,2050.49,2048.57,2049.21,2050.49,,,0.0,,,,,,,,,,,,
817,817,1627033859999,2053.52,2049.38,2050.5,2052.93,,,0.0,,,,,,,,,,,,
818,818,1627033919999,2053.14,2049.0,2052.92,2051.11,,,0.0,,,,,,,,,,,,
819,819,1627033979999,2052.36,2049.97,2051.12,2051.7,,,0.0,,,,,,,,,,,,
820,820,1627034039999,2053.36,2050.71,2051.7,2051.06,,,0.0,,,,,,,,,,,,
821,821,1627034099999,2051.74,2050.0,2051.07,2050.31,,,0.0,,,,,,,,,,,,
822,822,1627034159999,2052.41,2050.3,2050.32,2051.51,,,0.0,,,,,,,,,,,,
823,823,1627034219999,2052.79,2050.81,2051.52,2051.87,,,0.0,,,,,,,,,,,,
824,824,1627034279999,2052.3,2050.0,2051.87,2052.29,,,0.0,,,,,,,,,,,,
825,825,1627034339999,2052.75,2050.86,2052.2,2052.01,,,0.0,,,,,,,,,,,,
826,826,1627034399999,2052.35,2048.0,2052.02,2049.01,,,0.0,,,,,,,,,,,,
827,827,1627034459999,2051.54,2047.96,2049.02,2051.08,,,0.0,,,,,,,,,,,,
828,828,1627034519999,2054.0,2049.59,2051.11,2050.36,,,0.5,,,,,,,,,,,,
829,829,1627034579999,2050.52,2044.94,2050.21,2048.4,,,0.0,,,,,,,,,,,,
830,830,1627034639999,2048.99,2045.16,2048.4,2046.57,,,0.0,,,,,,,,,,,,
831,831,1627034699999,2048.27,2045.91,2046.57,2047.02,,,0.0,,,,,,,,,,,,
832,832,1627034759999,2051.03,2046.8,2047.17,2050.95,,,0.0,,,,,,,,,,,,
833,833,1627034819999,2053.31,2050.63,2050.95,2052.84,,,0.0,,,,,,,,,,,,
834,834,1627034879999,2053.31,2052.01,2052.85,2052.28,,,0.0,,,,,,,,,,,,
835,835,1627034939999,2053.98,2052.09,2052.28,2053.97,,,0.0,,,,,,,,,,,,
836,836,1627034999999,2055.68,2053.49,2053.98,2053.51,,,0.0,,,,,,,,,,,,
837,837,1627035059999,2053.51,2051.0,2053.5,2051.32,,,0.0,,,,,,,,,,,,
838,838,1627035119999,2051.32,2049.37,2051.32,2049.77,,,0.0,,,,,,,,,,,,
839,839,1627035179999,2049.78,2046.69,2049.78,2046.95,,,0.0,,,,,,,,,,,,
840,840,1627035239999,2048.42,2043.08,2046.96,2048.27,,,1.0,,,,,,,,,,,,
841,841,1627035299999,2050.99,2047.42,2048.28,2050.91,,,0.0,,,,,,,,,,,,
842,842,1627035359999,2053.27,2050.48,2050.91,2052.7,,,0.0,,,,,,,,,,,,
843,843,1627035419999,2053.0,2048.47,2052.83,2049.05,,,0.0,,,,,,,,,,,,
844,844,1627035479999,2052.48,2048.59,2049.04,2052.36,2050.4665000000005,2052.811,0.0,,,,,,,,,,,,
845,845,1627035539999,2053.3,2051.22,2052.35,2052.8,2050.5060000000003,2052.6862,0.0,,,,,,,,,,,,
846,846,1627035599999,2052.81,2051.22,2052.71,2052.81,2050.6960000000004,2052.5524,0.0,,,,,,,,,,,,
847,847,1627035659999,2053.44,2048.26,2052.81,2048.41,2050.5625,2052.369,0.0,,,,,,,,,,,,
848,848,1627035719999,2048.47,2045.71,2048.42,2047.27,2050.407999999999,2052.1744,0.0,,,,,,,,,,,,
849,849,1627035779999,2048.42,2046.27,2047.27,2048.41,2050.4085,2052.0472,0.0,,,,,,,,,,,,
850,850,1627035839999,2048.71,2045.93,2048.42,2045.93,2050.3765,2051.8634,0.0,,,,,,,,,,,,
851,851,1627035899999,2046.0,2043.54,2045.92,2045.22,2050.2865,2051.6052,0.0,,,,,,,,,,,,
852,852,1627035959999,2049.77,2045.24,2045.29,2048.64,2050.1710000000003,2051.485,0.0,,,,,,,,,,,,
853,853,1627036019999,2049.93,2047.56,2048.64,2048.88,2049.972999999999,2051.3576000000003,0.0,,,,,,,,,,,,
854,854,1627036079999,2051.61,2048.55,2048.89,2051.61,2049.9394999999995,2051.3118000000004,0.5,,,,,,,,,,,,
855,855,1627036139999,2051.61,2049.12,2051.6,2049.36,2049.7089999999994,2051.2326000000003,0.0,,,,,,,,,,,,
856,856,1627036199999,2051.17,2048.14,2049.36,2048.28,2049.4475,2051.1126000000004,0.0,,,,,,,,,,,,
857,857,1627036259999,2048.27,2044.87,2048.27,2045.96,2049.1795,2050.9050000000007,0.0,,,,,,,,,,,,
858,858,1627036319999,2050.0,2045.62,2045.96,2049.91,2049.186499999999,2050.7892000000006,0.0,,,,,,,,,,,,
859,859,1627036379999,2051.79,2049.79,2049.9,2050.92,2049.385,2050.6588000000006,0.0,,,,,,,,,,,,
860,860,1627036439999,2051.11,2048.58,2050.93,2049.35,2049.4389999999994,2050.4936000000007,0.0,,,,,,,,,,,,
861,861,1627036499999,2049.26,2046.24,2049.26,2046.69,2049.227999999999,2050.2274000000007,0.0,,,,,,,,,,,,
862,862,1627036559999,2049.3,2046.33,2046.69,2049.04,2049.044999999999,2050.118000000001,0.0,,,,,,,,,,,,
863,863,1627036619999,2050.72,2049.05,2049.05,2050.34,2049.1095,2050.074800000001,1.0,,,,,,,,,,,,
864,864,1627036679999,2052.74,2049.65,2050.35,2051.99,2049.091,2050.072600000001,0.0,,,,,,,,,,,,
865,865,1627036739999,2052.48,2051.02,2051.99,2052.39,2049.0705,2050.136200000001,0.0,,,,,,,,,,,,
866,866,1627036799999,2052.4,2051.1,2052.4,2051.26,2048.993,2050.1516000000006,0.0,,,,,,,,,,,,
867,867,1627036859999,2054.98,2050.9,2051.24,2054.76,2049.3105,2050.1882000000005,0.5,,,,,,,,,,,,
868,868,1627036919999,2055.85,2053.14,2054.39,2054.99,2049.696499999999,2050.2658,0.5,,,,,,,,,,,,
869,869,1627036979999,2056.0,2053.4,2054.99,2054.44,2049.998,2050.3206000000005,0.0,,,,,,,,,,,,
870,870,1627037039999,2054.44,2050.64,2054.44,2052.78,2050.3405,2050.3550000000005,0.0,,,,,,,,,,,,
871,871,1627037099999,2054.92,2052.78,2052.78,2054.03,2050.7809999999995,2050.4294000000004,0.0,,,,,,,,,,,,
872,872,1627037159999,2054.99,2052.59,2054.03,2053.96,2051.047,2050.4784000000004,1.0,,,,,,,,,,,,
873,873,1627037219999,2054.07,2052.02,2053.96,2052.63,2051.2345,2050.4936,0.0,,,,,,,,,,,,
874,874,1627037279999,2053.28,2051.33,2052.64,2052.69,2051.2885,2050.501600000001,0.0,,,,,,,,,,,,
875,875,1627037339999,2052.64,2051.0,2052.64,2051.22,2051.3814999999995,2050.485800000001,0.0,,,,,,,,,,,,
876,876,1627037399999,2053.05,2050.12,2051.23,2050.31,2051.483,2050.5118000000016,0.0,,,,,,,,,,,,
877,877,1627037459999,2050.97,2048.01,2050.31,2049.3,2051.6500000000005,2050.476200000001,0.0,,,,,,,,,,,,
878,878,1627037519999,2051.26,2049.18,2049.31,2051.26,2051.7175000000007,2050.494200000001,0.0,,,,,,,,,,,,
879,879,1627037579999,2051.74,2049.3,2051.25,2049.51,2051.647,2050.516400000001,0.0,,,,,,,,,,,,
880,880,1627037639999,2051.38,2049.29,2049.38,2050.97,2051.728,2050.604400000001,0.0,,,,,,,,,,,,
881,881,1627037699999,2051.96,2050.69,2050.97,2051.92,2051.9895,2050.7024000000006,0.0,,,,,,,,,,,,
882,882,1627037759999,2051.91,2049.63,2051.91,2049.69,2052.022,2050.6772,0.0,,,,,,,,,,,,
883,883,1627037819999,2051.02,2049.68,2049.69,2050.0,2052.005,2050.6204,0.0,,,,,,,,,,,,
884,884,1627037879999,2050.01,2048.28,2050.0,2049.16,2051.863500000001,2050.5580000000004,0.5,,,,,,,,,,,,
