1626557339999,1904.97,1.0019094599372178
1626557699999,1906.87,1.0017723699268868
1626557939999,1911.23,1.002095199264192
1626558719999,1908.16,0.9976563672939952
1626559379999,1904.23,0.9989318559253225
1626560939999,1898.23,0.9973852426067761
1626562619999,1898.32,0.9981863898416601
1626565139999,1892.5,0.9981551721201884
1626566279999,1896.01,0.9985200583037146
1626566879999,1907.84,0.0
1626567299999,1902.14,0.9983031270311383
1626567899999,1908.15,1.0028874007550643
1626568979999,1939.61,0.0
1626569879999,1967.07,0.0
1626571259999,1976.22,1.0068875882467434
1626575339999,1986.65,1.0055122813978337
1626575819999,1979.98,0.9982940609401474
1626577379999,1983.77,1.0029023243839614
1626578099999,1980.47,0.9987040978342783
1626578639999,1977.38,0.9976858489711116
1626581159999,1983.96,0.0
1626581339999,1976.19,0.9981750894347224
1626584999999,1979.69,1.0025606902924442
1626588419999,1966.14,0.9984230342977725
1626594659999,1961.56,1.002627085048888
1626595079999,1955.85,0.9982808433269064
1626595679999,1963.98,1.0029796515669445
1626596519999,1970.29,1.003153745559562
1626597059999,1966.07,0.9985036864173893
1626598079999,1961.99,0.998626332898609
1626598859999,1966.06,1.0022923762356342
1626600119999,1962.92,0.9985481848129244
1626600899999,1962.78,0.9984454243568756
1626601979999,1969.96,1.0018880442922338
1626602279999,1965.36,0.9980507174070256
1626604199999,1963.98,1.0025176645396603
1626604679999,1958.19,0.9971821764381728
1626606539999,1964.51,1.0023716387302555
1626607019999,1960.44,0.9988922401871274
1626608759999,1967.65,0.0
1626609119999,1963.93,0.9987915251124213
1626609899999,1970.21,1.0022472444179056
1626610679999,1964.01,0.9984579142506212
1626612659999,1959.69,0.9984842621816353
